Order ID,Order Date,Product Name,Category,Region,Customer ID,Quantity,Unit Price,column K,column L,Status,Sales Representative,,,,Metric,Value,,status,count
ORD-10941-2025-TX,2024-02-14,External HDD,Gaming,North,CUST-8602,1,$228.00,228,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10401-2025-TX,2024-05-15,External HDD,Networking,South,CUST-1923,3,$75.00,225,Standard Value,Pending,Frank,,,,,,,,
ORD-10902-2025-AZ,2024-10-01,Webcam,Peripherals,West,CUST-8056,5,$45.00,225,Standard Value,Shipped,Bob,,,,,,,,
ORD-10154-2025-AZ,2024-08-23,Mouse,Peripherals,East,CUST-9728,4,$56.00,224,Standard Value,Shipped,Frank,,,,,,,,
ORD-10622-2025-TX,2024-06-19,Gaming Headset,Gaming,East,CUST-5231,2,$112.00,224,Standard Value,Pending,Charlie,,,,,,,,
ORD-10970-2025-CA,2024-08-15,Gaming Headset,Gaming,North,CUST-9418,2,$112.00,224,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10157-2025-TX,2024-09-24,External HDD,Accessories,Central,CUST-1725,2,$110.00,220,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10341-2025-CA,2024-06-02,SSD Drive,Peripherals,East,CUST-5920,1,$220.00,220,Standard Value,Cancelled,David,,,,,,,,
ORD-10355-2025-TX,2024-09-29,Gaming Headset,Gaming,East,CUST-4260,2,$110.00,220,Standard Value,Shipped,David,,,,,,,,
ORD-10187-2025-CA,2025-02-21,SSD Drive,Storage,South,CUST-7634,1,$217.00,217,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10024-2025-CA,2025-02-02,Webcam,Peripherals,East,CUST-7809,3,$72.00,216,Standard Value,Shipped,David,,,,,,,,
ORD-10130-2025-TX,2025-02-27,Gaming Headset,Gaming,West,CUST-2769,1,$215.00,215,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10426-2025-CA,2024-06-08,SSD Drive,Networking,South,CUST-2507,1,$215.00,215,Standard Value,Shipped,Alice,,,,,,,,
ORD-10174-2025-CA,2024-09-18,Keyboard,Peripherals,West,CUST-7879,2,$107.00,214,Standard Value,Pending,Charlie,,,,,,,,
ORD-10323-2025-CA,2024-05-13,Gaming Headset,Gaming,North,CUST-3168,2,$107.00,214,Standard Value,Cancelled,Charlie,,,,,,,,
ORD-10548-2025-AZ,2025-04-15,Gaming Headset,Gaming,Central,CUST-2634,1,$214.00,214,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10478-2025-CA,2024-06-06,Keyboard,Peripherals,North,CUST-3774,2,$106.00,212,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10685-2025-TX,2025-06-16,Webcam,Peripherals,North,CUST-8338,2,$106.00,212,Standard Value,Pending,David,,,,,,,,
ORD-10887-2025-TX,2024-10-24,Keyboard,Peripherals,Central,CUST-2643,4,$53.00,212,Standard Value,Cancelled,Charlie,,,,,,,,
ORD-10281-2025-TX,2024-07-26,Keyboard,Peripherals,West,CUST-5875,5,$42.00,210,Standard Value,Pending,David,,,,,,,,
ORD-10122-2025-CA,2024-08-22,Gaming Headset,Gaming,Central,CUST-5196,2,$104.00,208,Standard Value,Shipped,David,,,,,,,,
ORD-10266-2025-TX,2025-01-14,External HDD,Peripherals,South,CUST-2923,2,$104.00,208,Standard Value,Shipped,Alice,,,,,,,,
ORD-10571-2025-TX,2024-02-17,Gaming Headset,Gaming,East,CUST-1948,2,$104.00,208,Standard Value,Shipped,Bob,,,,,,,,
ORD-10599-2025-AZ,2025-04-26,External HDD,Peripherals,Central,CUST-8132,1,$208.00,208,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10028-2025-CA,2025-02-28,Mouse,Peripherals,North,CUST-1017,3,$69.00,207,Standard Value,Pending,Bob,,,,,,,,
ORD-10467-2025-AZ,2025-03-13,SSD Drive,Networking,Central,CUST-3738,2,$103.00,206,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10706-2025-CA,2025-03-14,Mouse,Peripherals,North,CUST-5764,5,$41.00,205,Standard Value,Shipped,Alice,,,,,,,,
ORD-10931-2025-CA,2024-08-04,External HDD,Networking,East,CUST-9549,3,$68.00,204,Standard Value,Cancelled,Eve,,,,,,,,
ORD-10942-2025-TX,2025-03-12,External HDD,Networking,West,CUST-3560,2,$102.00,204,Standard Value,Shipped,Frank,,,,,,,,
ORD-10255-2025-TX,2025-05-22,Webcam,Peripherals,East,CUST-6330,2,$101.00,202,Standard Value,Shipped,David,,,,,,,,
ORD-10737-2025-TX,2024-01-19,Keyboard,Peripherals,East,CUST-9822,2,$101.00,202,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10855-2025-CA,2024-12-08,Gaming Headset,Gaming,Central,CUST-7479,2,$101.00,202,Standard Value,Shipped,David,,,,,,,,
ORD-10913-2025-TX,2024-06-17,Gaming Headset,Gaming,North,CUST-8909,2,$101.00,202,Standard Value,Pending,Charlie,,,,,,,,
ORD-10040-2025-CA,2024-03-14,Mouse,Peripherals,North,CUST-2655,5,$40.00,200,Standard Value,Shipped,Alice,,,,,,,,
ORD-10221-2025-TX,2024-03-24,Mouse,Peripherals,Central,CUST-4293,4,$50.00,200,Standard Value,Pending,Alice,,,,,,,,
ORD-10419-2025-TX,2025-03-03,Mouse,Peripherals,Central,CUST-6674,4,$50.00,200,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10489-2025-TX,2024-11-04,External HDD,Accessories,West,CUST-8041,2,$100.00,200,Standard Value,Cancelled,Charlie,,,,,,,,
ORD-10043-2025-CA,2024-06-10,SSD Drive,Networking,West,CUST-6550,1,$199.00,199,Standard Value,Shipped,Bob,,,,,,,,
ORD-10555-2025-TX,2024-09-11,Webcam,Peripherals,East,CUST-9670,3,$66.00,198,Standard Value,Shipped,Alice,,,,,,,,
ORD-10268-2025-CA,2024-12-08,SSD Drive,Gaming,Central,CUST-3279,3,$64.00,192,Standard Value,Pending,David,,,,,,,,
ORD-10657-2025-CA,2024-05-08,Webcam,Peripherals,East,CUST-3380,2,$96.00,192,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10703-2025-CA,2025-05-25,Mouse,Peripherals,West,CUST-9633,4,$48.00,192,Standard Value,Pending,Eve,,,,,,,,
ORD-10908-2025-CA,2025-01-22,Keyboard,Peripherals,West,CUST-6583,4,$48.00,192,Standard Value,Shipped,Bob,,,,,,,,
ORD-10495-2025-AZ,2024-05-30,Gaming Headset,Gaming,West,CUST-2312,1,$191.00,191,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10747-2025-AZ,2025-05-17,Mouse,Peripherals,North,CUST-2295,5,$38.00,190,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10207-2025-AZ,2024-01-28,SSD Drive,Electronics,South,CUST-3698,1,$189.00,189,Standard Value,Shipped,Bob,,,,,,,,
ORD-10441-2025-TX,2025-04-15,External HDD,Gaming,Central,CUST-3913,3,$63.00,189,Standard Value,Shipped,Eve,,,,,,,,
ORD-10421-2025-AZ,2024-08-30,Webcam,Peripherals,West,CUST-8631,2,$94.00,188,Standard Value,Shipped,David,,,,,,,,
ORD-10569-2025-CA,2024-06-10,Mouse,Peripherals,West,CUST-4932,2,$94.00,188,Standard Value,Shipped,David,,,,,,,,
ORD-10235-2025-TX,2025-04-10,External HDD,Electronics,East,CUST-6449,1,$186.00,186,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10051-2025-TX,2024-08-24,Mouse,Peripherals,East,CUST-2332,2,$92.00,184,Standard Value,Shipped,Frank,,,,,,,,
ORD-10308-2025-CA,2024-06-19,Gaming Headset,Gaming,West,CUST-6602,2,$92.00,184,Standard Value,Pending,Alice,,,,,,,,
ORD-10948-2025-TX,2025-05-15,Webcam,Peripherals,North,CUST-5433,2,$92.00,184,Standard Value,Shipped,David,,,,,,,,
ORD-10823-2025-AZ,2025-05-01,Mouse,Peripherals,Central,CUST-3007,3,$61.00,183,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10164-2025-CA,2024-05-10,Webcam,Peripherals,West,CUST-2110,5,$36.00,180,Standard Value,Shipped,Alice,,,,,,,,
ORD-10220-2025-AZ,2025-03-08,Mouse,Peripherals,West,CUST-6737,5,$36.00,180,Standard Value,Shipped,Frank,,,,,,,,
ORD-10742-2025-AZ,2024-01-01,SSD Drive,Storage,South,CUST-7943,4,$45.00,180,Standard Value,Shipped,David,,,,,,,,
ORD-10390-2025-TX,2025-02-26,Mouse,Peripherals,East,CUST-2885,3,$59.00,177,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10045-2025-TX,2024-06-20,Keyboard,Peripherals,West,CUST-8462,4,$44.00,176,Standard Value,Shipped,Frank,,,,,,,,
ORD-10589-2025-CA,2024-11-09,SSD Drive,Peripherals,West,CUST-3280,4,$44.00,176,Standard Value,Shipped,Frank,,,,,,,,
ORD-10611-2025-TX,2024-05-28,Keyboard,Peripherals,Central,CUST-9034,4,$44.00,176,Standard Value,Pending,Charlie,,,,,,,,
ORD-10224-2025-CA,2025-06-08,External HDD,Networking,West,CUST-7598,1,$174.00,174,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10758-2025-AZ,2024-05-19,Keyboard,Peripherals,South,CUST-6651,3,$58.00,174,Standard Value,Pending,Bob,,,,,,,,
ORD-10539-2025-CA,2024-12-03,Keyboard,Peripherals,North,CUST-9972,3,$57.00,171,Standard Value,Pending,Alice,,,,,,,,
ORD-10694-2025-TX,2024-10-13,Mouse,Peripherals,South,CUST-2334,5,$34.00,170,Standard Value,Shipped,Frank,,,,,,,,
ORD-10770-2025-CA,2024-01-13,Gaming Headset,Gaming,East,CUST-3846,1,$169.00,169,Standard Value,Shipped,David,,,,,,,,
ORD-10882-2025-CA,2024-12-06,Mouse,Peripherals,Central,CUST-8901,2,$84.00,168,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10922-2025-TX,2025-05-28,Mouse,Peripherals,Central,CUST-9837,3,$56.00,168,Standard Value,Shipped,Frank,,,,,,,,
ORD-10423-2025-TX,2024-02-16,Gaming Headset,Gaming,South,CUST-3290,1,$167.00,167,Standard Value,Shipped,Alice,,,,,,,,
ORD-10734-2025-AZ,2024-03-12,Webcam,Peripherals,West,CUST-7651,3,$55.00,165,Standard Value,Shipped,David,,,,,,,,
ORD-10898-2025-AZ,2024-09-28,SSD Drive,Accessories,East,CUST-3345,3,$55.00,165,Standard Value,Pending,Eve,,,,,,,,
ORD-10591-2025-AZ,2025-06-08,SSD Drive,Gaming,East,CUST-7895,1,$164.00,164,Standard Value,Pending,Alice,,,,,,,,
ORD-10771-2025-TX,2025-01-27,Gaming Headset,Gaming,South,CUST-9859,2,$82.00,164,Standard Value,Shipped,Frank,,,,,,,,
ORD-10516-2025-AZ,2025-04-11,SSD Drive,Electronics,East,CUST-2633,1,$161.00,161,Standard Value,Pending,Eve,,,,,,,,
ORD-10406-2025-AZ,2024-02-12,Webcam,Peripherals,West,CUST-7559,4,$40.00,160,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10877-2025-TX,2024-03-20,Gaming Headset,Gaming,South,CUST-7405,2,$80.00,160,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10989-2025-TX,2025-05-05,Mouse,Peripherals,West,CUST-9660,4,$40.00,160,Standard Value,Shipped,David,,,,,,,,
ORD-10114-2025-AZ,2024-04-05,Webcam,Peripherals,East,CUST-2560,2,$79.00,158,Standard Value,Pending,Frank,,,,,,,,
ORD-10188-2025-AZ,2025-06-05,Keyboard,Peripherals,East,CUST-9664,3,$52.00,156,Standard Value,Pending,Charlie,,,,,,,,
ORD-10563-2025-AZ,2025-05-20,External HDD,Networking,West,CUST-1381,5,$31.00,155,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10976-2025-TX,2024-01-05,SSD Drive,Accessories,South,CUST-7596,1,$154.00,154,Standard Value,Pending,Alice,,,,,,,,
ORD-10903-2025-AZ,2024-03-10,Keyboard,Peripherals,East,CUST-1549,3,$51.00,153,Standard Value,Pending,Eve,,,,,,,,
ORD-10342-2025-TX,2024-07-22,Mouse,Peripherals,South,CUST-8139,3,$50.00,150,Standard Value,Shipped,Eve,,,,,,,,
ORD-10929-2025-CA,2024-03-21,Mouse,Peripherals,South,CUST-2870,2,$74.00,148,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10115-2025-TX,2025-03-30,Mouse,Peripherals,Central,CUST-6260,1,$147.00,147,Standard Value,Shipped,David,,,,,,,,
ORD-10600-2025-CA,2024-05-05,Keyboard,Peripherals,South,CUST-5991,3,$49.00,147,Standard Value,Pending,Alice,,,,,,,,
ORD-10182-2025-AZ,2024-04-07,External HDD,Accessories,Central,CUST-3770,2,$73.00,146,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10275-2025-CA,2024-06-03,SSD Drive,Networking,West,CUST-1917,5,$29.00,145,Standard Value,Shipped,David,,,,,,,,
ORD-10394-2025-AZ,2025-02-04,Webcam,Peripherals,South,CUST-4077,1,$145.00,145,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10469-2025-TX,2025-06-13,SSD Drive,Peripherals,South,CUST-5249,5,$29.00,145,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10542-2025-CA,2024-07-08,Webcam,Peripherals,North,CUST-3859,5,$29.00,145,Standard Value,Pending,Eve,,,,,,,,
ORD-10547-2025-AZ,2024-03-09,Mouse,Peripherals,South,CUST-1828,1,$145.00,145,Standard Value,Shipped,Eve,,,,,,,,
ORD-10901-2025-TX,2024-02-21,External HDD,Peripherals,Central,CUST-2073,1,$145.00,145,Standard Value,Pending,Charlie,,,,,,,,
ORD-10067-2025-TX,2024-03-03,SSD Drive,Peripherals,South,CUST-6487,1,$144.00,144,Standard Value,Pending,Alice,,,,,,,,
ORD-10314-2025-TX,2024-06-07,Gaming Headset,Gaming,East,CUST-5149,1,$144.00,144,Standard Value,Pending,David,,,,,,,,
ORD-10337-2025-TX,2024-09-21,Webcam,Peripherals,East,CUST-9726,1,$144.00,144,Standard Value,Shipped,Alice,,,,,,,,
ORD-10534-2025-AZ,2024-11-13,Gaming Headset,Gaming,South,CUST-4559,1,$142.00,142,Standard Value,Shipped,Bob,,,,,,,,
ORD-10098-2025-TX,2024-04-10,Webcam,Peripherals,South,CUST-1603,4,$35.00,140,Standard Value,Shipped,Eve,,,,,,,,
ORD-10301-2025-AZ,2024-06-09,Mouse,Peripherals,East,CUST-8351,5,$28.00,140,Standard Value,Pending,David,,,,,,,,
ORD-10897-2025-TX,2024-02-08,Keyboard,Peripherals,East,CUST-4498,5,$28.00,140,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10659-2025-AZ,2024-09-10,Gaming Headset,Gaming,South,CUST-3347,1,$137.00,137,Standard Value,Shipped,Alice,,,,,,,,
ORD-10243-2025-AZ,2024-04-28,Webcam,Peripherals,South,CUST-1245,1,$136.00,136,Standard Value,Shipped,Bob,,,,,,,,
ORD-10755-2025-CA,2025-05-11,Keyboard,Peripherals,North,CUST-6901,2,$68.00,136,Standard Value,Pending,David,,,,,,,,
ORD-10069-2025-TX,2024-07-24,Gaming Headset,Gaming,West,CUST-1798,1,$135.00,135,Standard Value,Shipped,Eve,,,,,,,,
ORD-10476-2025-CA,2024-08-11,Mouse,Peripherals,North,CUST-8437,1,$133.00,133,Standard Value,Shipped,Alice,,,,,,,,
ORD-10693-2025-CA,2025-04-19,Keyboard,Peripherals,South,CUST-2421,5,$26.00,130,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10866-2025-CA,2024-05-01,Mouse,Peripherals,North,CUST-3161,2,$65.00,130,Standard Value,Shipped,Eve,,,,,,,,
ORD-10143-2025-TX,2025-05-05,Gaming Headset,Gaming,East,CUST-8220,1,$128.00,128,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10427-2025-AZ,2025-04-26,Mouse,Peripherals,East,CUST-4740,4,$32.00,128,Standard Value,Shipped,Frank,,,,,,,,
ORD-10046-2025-AZ,2025-01-22,SSD Drive,Storage,South,CUST-1458,1,$127.00,127,Standard Value,Shipped,David,,,,,,,,
ORD-10315-2025-CA,2024-01-18,Keyboard,Peripherals,West,CUST-5968,1,$127.00,127,Standard Value,Pending,David,,,,,,,,
ORD-10029-2025-TX,2024-02-22,Mouse,Peripherals,North,CUST-5047,1,$126.00,126,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10352-2025-AZ,2025-02-19,External HDD,Gaming,North,CUST-6860,2,$63.00,126,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10472-2025-TX,2025-05-20,SSD Drive,Storage,North,CUST-8200,1,$126.00,126,Standard Value,Shipped,David,,,,,,,,
ORD-10557-2025-TX,2024-07-10,Gaming Headset,Gaming,West,CUST-2905,1,$126.00,126,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10963-2025-AZ,2024-06-13,Mouse,Peripherals,North,CUST-3191,2,$63.00,126,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10454-2025-AZ,2024-12-07,Keyboard,Peripherals,East,CUST-3437,1,$125.00,125,Standard Value,Shipped,Bob,,,,,,,,
ORD-10663-2025-AZ,2025-05-24,Keyboard,Peripherals,West,CUST-6125,5,$25.00,125,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10943-2025-AZ,2025-05-28,Mouse,Peripherals,South,CUST-7585,5,$25.00,125,Standard Value,Pending,Bob,,,,,,,,
ORD-10094-2025-TX,2025-04-23,Mouse,Peripherals,Central,CUST-4003,2,$62.00,124,Standard Value,Shipped,Eve,,,,,,,,
ORD-10847-2025-AZ,2024-05-05,Mouse,Peripherals,North,CUST-3893,1,$121.00,121,Standard Value,Shipped,Bob,,,,,,,,
ORD-10105-2025-TX,2024-11-10,Keyboard,Peripherals,South,CUST-7467,1,$120.00,120,Standard Value,Shipped,Bob,,,,,,,,
ORD-10417-2025-TX,2024-11-26,Keyboard,Peripherals,North,CUST-2416,2,$60.00,120,Standard Value,Pending,Frank,,,,,,,,
ORD-10484-2025-TX,2024-05-01,Keyboard,Peripherals,North,CUST-8738,2,$60.00,120,Standard Value,Pending,Bob,,,,,,,,
ORD-10613-2025-CA,2025-02-02,Webcam,Peripherals,West,CUST-3942,2,$60.00,120,Standard Value,Cancelled,Eve,,,,,,,,
ORD-10681-2025-TX,2024-02-16,Webcam,Peripherals,West,CUST-4391,4,$30.00,120,Standard Value,Pending,Eve,,,,,,,,
ORD-10984-2025-CA,2025-05-28,Keyboard,Peripherals,East,CUST-2074,5,$24.00,120,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10190-2025-TX,2024-02-25,Webcam,Peripherals,East,CUST-8801,1,$117.00,117,Standard Value,Shipped,Frank,,,,,,,,
ORD-10669-2025-AZ,2024-03-19,Mouse,Peripherals,North,CUST-6458,1,$117.00,117,Standard Value,Shipped,Frank,,,,,,,,
ORD-10237-2025-AZ,2025-01-02,Keyboard,Peripherals,Central,CUST-8578,2,$58.00,116,Standard Value,Shipped,Eve,,,,,,,,
ORD-10499-2025-CA,2024-09-26,Mouse,Peripherals,Central,CUST-4467,1,$116.00,116,Standard Value,Pending,David,,,,,,,,
ORD-10809-2025-TX,2025-03-18,Mouse,Peripherals,West,CUST-1765,1,$116.00,116,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10704-2025-AZ,2025-01-08,Keyboard,Peripherals,East,CUST-1585,5,$23.00,115,Standard Value,Shipped,David,,,,,,,,
ORD-10189-2025-TX,2025-03-28,External HDD,Electronics,East,CUST-9048,4,$28.00,112,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10696-2025-CA,2024-05-10,Mouse,Peripherals,West,CUST-5808,1,$112.00,112,Standard Value,Shipped,David,,,,,,,,
ORD-10167-2025-CA,2024-08-01,Webcam,Peripherals,North,CUST-3638,1,$111.00,111,Standard Value,Pending,Eve,,,,,,,,
ORD-10475-2025-CA,2024-02-29,Mouse,Peripherals,Central,CUST-6550,3,$37.00,111,Standard Value,Shipped,Alice,,,,,,,,
ORD-10106-2025-TX,2025-03-14,Keyboard,Peripherals,Central,CUST-6868,1,$110.00,110,Standard Value,Shipped,David,,,,,,,,
ORD-10203-2025-CA,2025-06-07,Keyboard,Peripherals,South,CUST-4988,4,$27.00,108,Standard Value,Pending,Bob,,,,,,,,
ORD-10185-2025-AZ,2025-05-08,Keyboard,Peripherals,North,CUST-2814,1,$107.00,107,Standard Value,Shipped,Bob,,,,,,,,
ORD-10138-2025-TX,2025-05-07,Gaming Headset,Gaming,Central,CUST-6567,1,$105.00,105,Standard Value,Shipped,Frank,,,,,,,,
ORD-10700-2025-AZ,2024-01-16,Webcam,Peripherals,South,CUST-5870,3,$35.00,105,Standard Value,Shipped,Bob,,,,,,,,
ORD-10830-2025-AZ,2025-02-20,SSD Drive,Accessories,Central,CUST-2727,3,$35.00,105,Standard Value,Shipped,Bob,,,,,,,,
ORD-10975-2025-TX,2024-01-25,Keyboard,Peripherals,Central,CUST-1084,3,$35.00,105,Standard Value,Pending,Eve,,,,,,,,
ORD-10327-2025-TX,2024-01-20,SSD Drive,Electronics,Central,CUST-3509,4,$26.00,104,Standard Value,Shipped,Alice,,,,,,,,
ORD-10468-2025-TX,2024-12-02,External HDD,Storage,East,CUST-8746,1,$104.00,104,Standard Value,Pending,Bob,,,,,,,,
ORD-10112-2025-CA,2025-03-19,Mouse,Peripherals,North,CUST-8611,3,$34.00,102,Standard Value,Shipped,Bob,,,,,,,,
ORD-10016-2025-CA,2024-09-16,External HDD,Storage,Central,CUST-6673,2,$50.00,100,Standard Value,Shipped,Alice,,,,,,,,
ORD-10370-2025-AZ,2025-01-18,External HDD,Electronics,Central,CUST-3322,1,$100.00,100,Standard Value,Cancelled,Bob,,,,,,,,
ORD-10603-2025-TX,2025-04-23,Mouse,Peripherals,Central,CUST-6297,2,$50.00,100,Standard Value,Pending,Eve,,,,,,,,
ORD-10178-2025-AZ,2024-10-07,SSD Drive,Accessories,East,CUST-4464,3,$33.00,99,Standard Value,Shipped,Eve,,,,,,,,
ORD-10844-2025-CA,2024-03-25,Webcam,Peripherals,East,CUST-8689,3,$33.00,99,Standard Value,Shipped,Bob,,,,,,,,
ORD-10176-2025-TX,2024-08-19,Keyboard,Peripherals,West,CUST-9272,2,$49.00,98,Standard Value,Shipped,Bob,,,,,,,,
ORD-10251-2025-CA,2025-02-26,SSD Drive,Gaming,Central,CUST-7086,1,$98.00,98,Standard Value,Pending,Eve,,,,,,,,
ORD-10019-2025-AZ,2024-06-10,Webcam,Peripherals,West,CUST-5242,4,$24.00,96,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10874-2025-CA,2025-04-15,Mouse,Peripherals,West,CUST-4172,3,$32.00,96,Standard Value,Shipped,David,,,,,,,,
ORD-10921-2025-CA,2024-07-18,SSD Drive,Networking,South,CUST-6134,4,$24.00,96,Standard Value,Pending,Charlie,,,,,,,,
ORD-10699-2025-AZ,2025-03-04,Mouse,Peripherals,Central,CUST-4532,1,$93.00,93,Standard Value,Shipped,Alice,,,,,,,,
ORD-10036-2025-CA,2024-06-04,Keyboard,Peripherals,Central,CUST-2087,2,$46.00,92,Standard Value,Shipped,David,,,,,,,,
ORD-10575-2025-CA,2024-02-11,Gaming Headset,Gaming,East,CUST-8971,1,$92.00,92,Standard Value,Cancelled,Charlie,,,,,,,,
ORD-10650-2025-CA,2024-02-05,External HDD,Gaming,North,CUST-6628,1,$90.00,90,Standard Value,Shipped,Frank,,,,,,,,
ORD-10541-2025-TX,2025-03-09,Webcam,Peripherals,Central,CUST-3751,1,$89.00,89,Standard Value,Shipped,Alice,,,,,,,,
ORD-10061-2025-TX,2025-02-12,Keyboard,Peripherals,North,CUST-7988,2,$44.00,88,Standard Value,Shipped,Frank,,,,,,,,
ORD-10208-2025-AZ,2024-02-21,Gaming Headset,Gaming,East,CUST-2495,1,$88.00,88,Standard Value,Shipped,Eve,,,,,,,,
ORD-10549-2025-AZ,2024-10-29,Webcam,Peripherals,South,CUST-8925,1,$88.00,88,Standard Value,Pending,Eve,,,,,,,,
ORD-10049-2025-TX,2024-04-11,Keyboard,Peripherals,West,CUST-4553,2,$43.00,86,Standard Value,Shipped,Eve,,,,,,,,
ORD-10865-2025-AZ,2024-12-09,Mouse,Peripherals,East,CUST-3238,1,$86.00,86,Standard Value,Shipped,Eve,,,,,,,,
ORD-10079-2025-TX,2024-05-05,External HDD,Peripherals,South,CUST-4371,4,$21.00,84,Standard Value,Shipped,Frank,,,,,,,,
ORD-10380-2025-CA,2024-07-09,Mouse,Peripherals,East,CUST-7025,1,$83.00,83,Standard Value,Shipped,Eve,,,,,,,,
ORD-10096-2025-TX,2025-04-14,Mouse,Peripherals,Central,CUST-9949,1,$82.00,82,Standard Value,Cancelled,Charlie,,,,,,,,
ORD-10567-2025-TX,2024-10-04,Webcam,Peripherals,Central,CUST-8569,1,$79.00,79,Standard Value,Cancelled,Charlie,,,,,,,,
ORD-10818-2025-AZ,2025-01-22,Webcam,Peripherals,West,CUST-8169,1,$79.00,79,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10200-2025-CA,2025-03-23,SSD Drive,Storage,North,CUST-1841,1,$78.00,78,Standard Value,Cancelled,Charlie,,,,,,,,
ORD-10790-2025-TX,2024-10-01,Webcam,Peripherals,South,CUST-4197,3,$26.00,78,Standard Value,Pending,Eve,,,,,,,,
ORD-10458-2025-AZ,2025-01-14,Keyboard,Peripherals,Central,CUST-8241,1,$76.00,76,Standard Value,Shipped,David,,,,,,,,
ORD-10746-2025-CA,2024-12-24,Webcam,Peripherals,East,CUST-5701,3,$25.00,75,Standard Value,Pending,Bob,,,,,,,,
ORD-10410-2025-AZ,2024-02-17,SSD Drive,Electronics,North,CUST-9884,2,$37.00,74,Standard Value,Cancelled,Alice,,,,,,,,
ORD-10582-2025-AZ,2024-08-10,Keyboard,Peripherals,East,CUST-8399,2,$37.00,74,Standard Value,Shipped,Alice,,,,,,,,
ORD-10011-2025-AZ,2025-05-20,Mouse,Peripherals,Central,CUST-5429,1,$73.00,73,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10367-2025-AZ,2025-01-26,External HDD,Gaming,West,CUST-6244,3,$24.00,72,Standard Value,Cancelled,Frank,,,,,,,,
ORD-10381-2025-TX,2024-07-27,Webcam,Peripherals,Central,CUST-4987,3,$24.00,72,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10399-2025-TX,2025-02-04,SSD Drive,Networking,East,CUST-7282,3,$24.00,72,Standard Value,Cancelled,Charlie,,,,,,,,
ORD-10432-2025-AZ,2024-05-15,Mouse,Peripherals,North,CUST-1700,1,$70.00,70,Standard Value,Shipped,Eve,,,,,,,,
ORD-10617-2025-TX,2024-09-05,Mouse,Peripherals,North,CUST-5611,1,$70.00,70,Standard Value,Shipped,Alice,,,,,,,,
ORD-10819-2025-TX,2025-01-07,External HDD,Networking,East,CUST-2417,1,$70.00,70,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10615-2025-CA,2025-03-09,External HDD,Storage,East,CUST-6649,1,$69.00,69,Standard Value,Pending,Charlie,,,,,,,,
ORD-10689-2025-AZ,2024-08-05,Webcam,Peripherals,South,CUST-4189,1,$68.00,68,Standard Value,Shipped,Charlie,,,,,,,,
ORD-10776-2025-CA,2024-02-25,Webcam,Peripherals,South,CUST-1199,2,$34.00,68,Standard Value,Shipped,Bob,,,,,,,,
ORD-10815-2025-TX,2025-03-04,External HDD,Storage,West,CUST-2329,1,$67.00,67,Standard Value,Cancelled,Charlie,,,,,,,,
ORD-10486-2025-TX,2024-10-21,Webcam,Peripherals,South,CUST-6578,2,$33.00,66,Standard Value,Pending,Frank,,,,,,,,
ORD-10561-2025-TX,2024-05-23,Keyboard,Peripherals,East,CUST-7385,2,$33.00,66,Standard Value,Shipped,Bob,,,,,,,,
